hour,HB101,HB102,HB103,HB105,HB201,HB202,HB203,HB301,HB302,HB303,HB304,HB305,HB401,HB402,HB404,HB407,HB408,HB409,HB501,HB502,HB505,HB506,HB508,HB601,HB602,HB603,HB608,HB609,HB610,HB611,HB612,JC002,JC003,JC006,JC008,JC009,JC013,JC014,JC018,JC019,JC020,JC022,JC023,JC024,JC027,JC032,JC034,JC035,JC038,JC051,JC052,JC053,JC055,JC057,JC059,JC063,JC065,JC066,JC072,JC074,JC075,JC076,JC077,JC078,JC080,JC081,JC082,JC084,JC093,JC094,JC095,JC097,JC098,JC099,JC102,JC103,JC104,JC105,JC107,JC108,JC109,JC110,JC115,JC116
2025-05-24 16:00:00,4,10,2,3,5,6,3,2,0,2,3,3,4,1,2,0,4,6,3,1,5,4,1,1,0,2,1,1,4,6,0,0,0,0,7,6,9,4,0,1,2,1,2,1,1,4,1,4,0,0,1,5,1,2,0,0,0,3,2,3,1,5,0,0,0,1,4,1,0,1,1,2,2,2,3,0,1,2,1,0,4,2,8,5
2025-05-24 17:00:00,6,10,1,0,5,2,6,4,1,2,1,2,2,4,0,3,2,2,4,4,1,2,4,2,2,3,0,3,0,3,1,1,1,1,8,3,2,3,1,2,2,1,5,1,0,3,3,1,0,1,4,0,2,1,1,0,1,2,4,3,0,0,5,3,2,0,2,1,0,0,1,0,2,3,1,0,2,2,0,0,8,1,9,3
2025-05-24 18:00:00,4,5,1,1,0,2,0,0,0,2,2,0,0,0,3,0,4,0,1,1,2,1,0,1,2,1,2,0,3,3,0,4,0,2,1,1,3,5,0,1,6,1,0,2,1,2,1,1,1,1,3,1,3,0,4,0,1,1,1,3,0,1,0,2,0,0,0,2,1,0,1,0,4,0,2,4,1,3,0,1,6,1,6,2
2025-05-24 19:00:00,2,10,1,2,3,3,4,4,2,2,2,2,0,2,1,5,2,0,2,2,0,1,0,3,0,3,0,2,0,1,1,0,1,1,2,1,5,2,0,1,2,1,3,2,1,3,0,0,0,0,2,0,1,0,0,0,0,5,3,1,1,1,0,0,0,0,0,1,1,0,3,0,5,0,5,0,2,4,0,0,4,2,6,6
2025-05-24 20:00:00,2,3,2,2,0,3,3,2,0,0,0,1,0,0,0,0,1,1,2,0,1,0,1,2,0,3,2,0,1,1,0,3,1,0,2,0,1,1,0,0,1,0,1,3,2,0,0,1,0,0,3,0,2,2,0,0,0,2,0,3,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,2,1,0,0,1,0,1,1
2025-05-24 21:00:00,1,5,3,1,3,0,2,0,0,2,0,0,1,1,0,1,0,0,2,2,0,0,0,0,2,3,0,0,0,4,1,2,2,2,2,1,2,5,2,1,0,0,1,0,1,1,0,1,0,0,0,0,3,0,1,0,0,4,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,2,1,8,4
2025-05-24 22:00:00,3,11,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,8,1,1,0,1,2,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,9,1
2025-05-24 23:00:00,5,7,0,3,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,3,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,5,1
2025-05-25 00:00:00,3,1,9,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,1,2,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,1,2,3
2025-05-25 01:00:00,2,0,1,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,0,0,1,2,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0
2025-05-25 02:00:00,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2025-05-25 03:00:00,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-25 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2025-05-25 05:00:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-25 06:00:00,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-05-25 07:00:00,0,0,1,0,1,0,1,0,1,1,1,0,0,3,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,2,0,0,0,0,2,1,1,1,0,1,0,0,0,0,1,0,3,0,0,1,2,0,1
2025-05-25 08:00:00,0,1,0,1,2,0,1,0,1,0,0,1,0,1,0,0,3,1,2,1,0,1,0,1,0,1,4,2,0,0,0,0,0,0,4,2,1,1,1,0,3,0,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,2,1,3,0,1,1,1,0,1,1,0,0,0,0,0,2,0,3,0,0,1,0,0,0,2,1,0
2025-05-25 09:00:00,0,0,0,1,1,2,1,2,1,0,1,1,4,0,1,0,1,1,0,5,1,3,2,1,0,0,0,2,0,1,1,0,0,0,3,2,3,1,0,0,2,0,0,2,0,0,2,3,1,0,4,2,2,0,0,0,0,1,0,0,1,3,0,1,1,1,1,1,0,3,0,0,1,0,0,1,3,6,0,0,1,1,0,3
2025-05-25 10:00:00,1,5,1,0,2,3,1,3,0,1,3,2,0,7,2,1,1,0,1,2,2,2,1,1,1,3,2,0,0,2,1,0,5,4,6,3,4,4,0,0,3,5,2,0,1,4,1,8,0,0,6,3,4,1,2,0,0,4,0,1,2,0,0,1,1,2,4,2,1,2,2,0,1,4,2,1,3,2,0,0,1,6,6,1
2025-05-25 11:00:00,1,4,6,3,7,1,6,1,0,4,7,0,1,1,1,0,1,0,2,4,1,1,1,1,0,1,1,3,0,1,2,2,4,4,5,6,6,6,0,2,0,1,4,2,4,3,3,1,3,0,5,4,1,0,0,1,0,1,1,3,0,0,0,0,1,1,1,0,2,0,1,1,2,1,0,2,2,3,0,1,3,3,8,1
2025-05-25 12:00:00,1,3,0,3,3,4,1,3,1,2,3,1,1,3,0,3,4,0,0,2,2,2,2,1,3,4,2,1,3,3,0,3,3,4,1,7,1,1,0,0,1,1,5,1,2,5,0,0,3,0,3,5,4,0,0,2,1,5,5,2,0,2,2,3,0,0,2,5,1,0,0,0,0,0,6,1,7,4,1,0,1,4,7,5
2025-05-25 13:00:00,1,9,4,5,0,1,0,0,0,3,3,3,0,1,1,2,1,1,0,2,3,0,0,1,1,2,3,2,1,0,4,5,6,4,5,6,1,5,0,1,0,1,4,0,0,5,3,1,2,0,7,1,1,2,1,0,0,4,1,1,2,2,0,0,5,0,1,2,2,1,1,2,3,0,2,1,1,7,0,2,3,3,5,4
2025-05-25 14:00:00,2,6,11,6,4,3,5,3,0,0,1,0,1,1,5,4,6,1,1,4,7,2,0,4,2,1,3,3,1,1,1,4,2,3,4,3,3,1,0,2,0,2,2,4,1,0,0,3,1,1,3,1,1,0,1,1,1,6,3,2,1,1,3,2,0,1,1,2,0,0,0,1,3,2,4,1,3,5,0,0,3,3,5,2
2025-05-25 15:00:00,2,8,9,1,2,9,1,1,1,4,1,2,4,4,1,1,1,6,2,4,3,3,0,0,1,4,0,0,1,5,3,2,3,2,7,4,2,4,0,0,2,4,1,0,2,2,4,1,3,0,10,3,1,1,0,0,0,2,2,4,1,0,1,0,1,2,3,0,3,0,0,1,6,0,1,1,0,8,0,0,2,2,7,10
2025-05-25 16:00:00,2,8,1,1,0,5,4,2,1,3,3,2,4,1,3,2,1,4,5,4,6,1,3,7,3,2,7,3,1,5,3,4,0,1,3,6,5,0,1,1,0,0,1,1,1,2,1,1,0,1,10,2,2,2,0,2,1,3,2,0,0,0,3,0,2,2,1,0,1,1,1,1,4,2,3,1,2,2,0,2,3,5,9,2
2025-05-25 17:00:00,0,3,4,3,0,8,5,1,1,2,1,1,1,3,2,4,1,3,5,6,4,2,6,1,1,2,3,1,1,1,1,1,2,2,11,6,3,3,1,7,2,1,4,1,0,1,1,4,0,0,3,0,1,1,3,0,0,4,4,2,2,0,0,2,1,0,2,1,1,0,2,1,1,0,1,0,0,3,4,0,7,1,4,5
2025-05-25 18:00:00,3,8,5,1,0,4,6,1,1,1,0,2,1,0,2,1,1,1,3,5,1,2,4,4,1,3,0,2,1,2,2,0,2,0,2,3,4,3,1,0,4,0,2,0,1,1,0,1,1,0,1,1,0,3,0,0,1,4,2,3,0,1,0,0,1,2,2,2,0,0,0,0,6,3,2,2,1,3,0,0,1,8,10,3
2025-05-25 19:00:00,1,23,3,2,2,4,2,2,0,2,6,0,2,0,0,0,0,0,2,5,1,1,4,8,0,3,0,10,3,8,2,0,6,3,4,4,2,5,0,2,5,0,0,0,2,8,2,0,0,4,2,0,1,1,0,0,0,1,2,0,1,0,0,2,0,2,5,1,0,2,1,1,3,0,3,2,2,6,0,0,4,7,4,2
2025-05-25 20:00:00,3,2,2,1,4,1,4,2,0,1,1,0,2,1,0,1,1,2,2,3,1,1,0,0,0,2,1,0,0,1,1,2,8,5,2,4,1,0,0,0,0,1,2,4,3,2,0,0,1,2,3,0,1,0,2,0,0,5,2,2,0,2,0,0,1,0,2,0,1,0,1,0,0,0,3,1,0,4,0,0,1,3,10,5
2025-05-25 21:00:00,0,7,2,1,2,4,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,4,2,0,0,0,4,0,4,0,1,2,0,1,0,2,0,0,0,0,0,3,0,4,1,1,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,3,0,0,0,2,0,4,12
2025-05-25 22:00:00,1,6,3,2,4,1,1,1,0,0,0,2,0,1,0,1,0,0,0,3,1,2,0,1,2,0,3,0,0,9,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,2,0,0,1,0,3,1
2025-05-25 23:00:00,6,8,3,0,0,4,0,0,3,0,1,0,1,1,0,0,1,0,2,1,0,1,0,1,2,1,0,2,0,1,3,0,0,2,2,2,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,10,0
2025-05-26 00:00:00,3,1,1,1,0,1,5,0,0,2,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,3,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
2025-05-26 01:00:00,4,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0
2025-05-26 02:00:00,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
2025-05-26 03:00:00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2025-05-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2025-05-26 05:00:00,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
2025-05-26 06:00:00,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2025-05-26 07:00:00,0,0,2,0,1,1,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,1
2025-05-26 08:00:00,0,0,0,0,1,0,3,0,1,4,2,1,1,1,0,0,0,0,3,2,0,1,1,3,1,1,1,1,1,1,0,0,0,2,1,0,2,3,0,0,1,0,1,1,0,1,0,2,3,0,1,1,0,0,0,1,0,0,2,1,0,2,0,2,2,1,3,1,0,0,0,3,0,0,1,0,1,3,0,0,1,0,3,1
2025-05-26 09:00:00,0,3,1,2,0,4,1,2,0,2,4,4,0,2,0,1,2,0,2,3,1,4,0,0,3,0,1,0,1,0,1,0,0,1,2,1,5,2,0,0,2,2,1,1,0,0,1,0,2,0,5,3,0,0,0,0,0,6,2,0,1,2,2,1,0,1,3,1,0,1,4,0,1,0,0,0,2,6,0,0,1,4,2,1
2025-05-26 10:00:00,1,0,0,0,0,7,2,2,0,5,3,0,1,4,2,3,1,1,6,5,4,3,1,0,0,1,0,2,0,3,0,1,1,3,4,13,4,3,1,0,2,0,3,3,4,0,1,5,0,1,8,0,3,3,3,0,1,2,1,2,0,0,1,0,0,2,0,0,0,1,1,0,5,1,1,4,0,2,0,0,1,2,2,2
2025-05-26 11:00:00,2,1,3,4,4,6,5,2,2,4,1,2,3,2,2,13,4,5,0,3,4,3,2,5,3,0,4,3,0,1,2,1,0,3,2,7,4,2,0,2,1,2,1,1,0,1,0,3,2,0,5,4,1,2,0,0,1,6,0,2,2,2,1,6,2,2,4,1,1,0,1,2,0,2,2,0,4,3,0,0,2,3,5,5
2025-05-26 12:00:00,4,3,10,3,5,6,2,0,1,6,3,0,2,1,0,6,1,11,1,0,5,0,0,3,2,7,6,2,1,10,3,2,3,9,2,13,2,4,0,2,3,0,2,0,2,1,0,3,3,1,2,3,0,0,0,2,1,2,5,1,2,0,1,0,3,1,4,2,0,0,0,4,1,3,4,2,1,8,1,0,0,5,8,3
2025-05-26 13:00:00,1,13,6,2,11,8,5,0,1,5,1,0,3,0,3,5,1,0,2,6,3,8,4,8,3,6,0,4,4,5,4,9,0,4,5,7,1,2,0,0,4,2,1,1,5,8,1,1,0,0,6,2,1,1,0,0,0,4,6,2,2,0,0,3,1,1,0,1,0,0,1,0,3,0,1,1,3,10,0,0,1,9,2,10
2025-05-26 14:00:00,1,13,8,3,7,3,1,2,1,5,3,2,0,3,4,4,1,8,4,4,1,4,6,4,1,1,0,7,0,8,2,2,1,3,2,7,6,10,1,2,3,1,3,2,3,1,1,0,3,1,7,6,6,2,0,0,2,9,3,2,3,3,0,1,0,4,2,2,0,0,0,3,6,0,5,3,7,3,0,0,5,9,3,6
2025-05-26 15:00:00,2,14,5,1,11,5,4,3,0,1,0,2,3,4,5,1,3,2,2,4,3,0,2,4,2,3,3,6,0,11,4,1,3,4,5,1,6,3,0,0,1,2,2,0,2,3,1,5,1,0,19,3,2,0,0,0,1,7,4,2,0,1,1,3,0,2,1,0,0,1,0,0,8,3,2,1,4,8,0,0,8,4,12,4
2025-05-26 16:00:00,4,10,12,3,3,10,5,4,0,3,1,4,2,2,1,4,1,1,5,5,5,7,2,8,3,6,0,0,3,3,1,1,2,5,1,2,7,8,0,3,3,0,5,1,2,1,1,0,1,0,8,1,2,1,1,1,4,3,4,1,2,3,3,2,1,3,0,1,2,2,1,4,3,5,6,1,5,2,1,0,6,5,10,5
2025-05-26 17:00:00,6,19,9,2,17,3,3,2,2,5,5,0,1,0,1,3,3,5,3,6,1,2,2,2,5,2,1,3,3,1,0,2,3,1,4,6,4,5,0,3,4,1,2,2,2,4,0,1,0,0,4,0,0,1,0,0,0,4,2,4,3,3,1,0,0,4,1,1,1,0,1,0,4,2,1,3,4,6,0,0,5,10,6,7
2025-05-26 18:00:00,3,7,10,4,0,10,4,1,4,1,2,2,1,3,0,1,4,1,3,8,3,0,2,2,1,8,5,2,1,3,3,4,2,5,10,4,8,3,1,2,1,3,3,0,0,7,1,1,5,0,7,1,1,1,0,0,0,6,2,4,4,0,0,0,0,3,2,1,1,0,0,3,0,1,4,3,1,2,1,0,2,4,12,8
2025-05-26 19:00:00,3,9,15,4,14,6,1,1,0,1,3,4,2,1,1,3,1,3,1,0,2,2,1,3,0,4,3,3,1,4,2,4,2,3,7,2,4,4,1,1,0,4,2,0,0,1,2,1,0,0,10,1,3,3,1,0,0,7,1,1,0,2,1,0,0,1,2,1,0,0,1,3,0,0,2,0,6,6,0,0,0,6,11,1
2025-05-26 20:00:00,3,9,7,3,2,4,3,1,0,1,0,1,1,3,0,3,1,2,1,1,0,4,2,4,1,1,0,1,2,4,0,0,4,1,5,2,11,0,0,1,7,1,0,1,0,0,1,0,1,0,3,0,0,0,3,0,0,2,2,3,0,0,0,1,0,3,0,2,0,0,0,1,1,1,1,0,4,2,0,0,4,3,6,2
2025-05-26 21:00:00,1,4,8,1,11,0,0,0,0,0,0,2,0,1,0,0,3,1,1,1,1,0,0,0,1,0,0,5,0,2,3,0,1,0,3,0,1,0,0,0,2,0,2,0,1,2,0,5,1,0,1,0,1,0,1,1,0,3,1,2,1,2,0,0,0,0,0,1,0,0,0,0,2,0,3,1,2,4,1,1,2,0,7,1
2025-05-26 22:00:00,4,7,5,1,4,1,0,2,0,2,0,0,1,1,0,0,0,1,0,5,0,0,0,1,0,4,1,0,1,4,0,1,1,1,4,2,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,8,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,3,1,0,0,0,0,1,1,5,1
2025-05-26 23:00:00,1,2,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,2,0,1,0,1,1,0,0,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,7,1
2025-05-27 00:00:00,1,3,2,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
2025-05-27 01:00:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0
2025-05-27 02:00:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0
2025-05-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-27 04:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-27 05:00:00,0,0,0,0,1,0,0,2,0,3,2,0,2,1,0,0,3,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2,1,1,0,0,0,2,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2025-05-27 06:00:00,2,1,1,2,3,1,1,4,3,3,2,3,2,6,1,5,2,1,2,3,2,1,0,0,0,2,0,8,2,1,1,1,0,2,0,9,4,0,0,2,2,0,1,3,4,0,1,0,0,0,3,0,1,0,0,0,1,0,2,0,0,1,1,4,2,1,0,1,1,0,1,0,0,1,4,0,0,5,0,1,0,1,3,0
2025-05-27 07:00:00,2,3,0,3,3,3,1,3,2,8,4,3,0,1,7,3,6,1,4,3,1,3,1,5,4,1,6,6,3,1,0,1,1,0,5,4,3,4,0,0,3,2,1,0,3,2,0,5,1,1,8,1,9,4,3,1,1,2,7,2,4,2,1,3,1,5,2,1,3,1,4,2,1,2,1,2,3,6,0,0,3,2,3,0
2025-05-27 08:00:00,2,4,1,7,5,10,1,1,3,7,2,3,4,1,0,2,6,4,2,1,1,2,0,4,5,1,2,2,0,3,4,2,2,4,0,13,10,2,0,1,1,3,6,1,6,4,1,8,0,0,5,7,0,0,0,0,4,5,2,7,3,2,0,0,0,2,4,2,5,0,4,1,3,4,3,0,3,2,0,1,0,8,1,2
2025-05-27 09:00:00,4,3,2,2,1,4,4,1,3,0,1,0,3,1,0,1,1,5,0,1,0,1,0,3,1,1,2,1,2,5,1,3,0,3,2,1,3,1,0,1,0,2,0,0,2,4,0,3,1,0,2,1,1,1,0,0,0,5,1,2,0,2,2,0,0,0,4,2,0,0,1,1,1,0,2,1,3,1,0,1,3,2,1,1
2025-05-27 10:00:00,2,3,0,2,0,6,0,1,0,0,0,0,3,1,0,0,1,1,1,0,0,0,1,2,2,0,0,2,0,0,0,0,10,3,5,1,2,2,0,0,2,2,2,0,1,7,0,0,0,0,3,0,1,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,1,1,1,1,0,2,1,3,3
2025-05-27 11:00:00,1,2,3,2,0,4,3,0,0,2,1,0,0,2,1,0,0,1,3,5,0,2,0,0,1,3,3,0,0,2,1,2,1,2,2,1,0,6,0,0,0,3,2,0,0,0,0,1,0,0,2,1,0,1,0,0,2,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,1,3,2,4,0,0,1,2,2,5
2025-05-27 12:00:00,3,2,1,3,0,3,1,3,0,0,0,1,1,4,1,0,0,2,1,3,2,0,0,1,0,0,0,0,0,2,2,0,2,5,1,4,3,5,1,0,2,0,0,0,0,0,1,5,0,1,0,0,1,0,0,1,0,6,1,2,0,1,0,0,0,0,2,0,0,0,0,0,2,3,2,0,1,0,0,0,1,2,5,1
2025-05-27 13:00:00,2,5,2,3,0,4,1,0,0,0,1,3,2,3,1,1,1,2,4,1,0,1,1,1,0,1,1,0,1,0,2,1,5,2,4,1,1,3,0,0,0,2,1,1,0,5,0,1,0,0,1,0,1,0,1,0,0,5,1,0,1,1,0,0,1,0,3,0,0,0,1,3,1,0,2,1,4,1,0,0,3,0,2,2
2025-05-27 14:00:00,2,9,5,2,0,2,2,1,1,0,1,2,0,2,0,0,0,1,0,4,2,2,0,4,2,3,0,0,2,0,1,3,1,1,5,1,1,7,0,1,1,0,0,2,0,1,1,2,3,2,5,0,0,0,0,1,0,4,1,1,1,1,1,0,0,0,1,1,0,0,2,2,2,1,4,2,0,1,0,0,6,0,3,7
2025-05-27 15:00:00,7,14,8,0,0,5,0,2,1,4,0,1,0,3,0,1,1,1,4,1,1,1,2,2,1,3,2,0,0,3,4,1,3,1,4,4,1,2,0,0,1,1,0,1,0,1,1,1,1,0,1,1,2,0,1,2,1,7,1,2,0,1,1,0,0,5,2,0,2,3,2,0,5,0,0,2,1,0,0,0,3,4,7,5
2025-05-27 16:00:00,3,33,9,2,1,1,0,1,1,4,2,6,1,4,2,4,1,3,8,4,4,3,1,7,5,7,0,0,3,2,3,4,6,2,3,2,1,9,1,1,5,0,0,2,1,3,1,0,0,0,2,1,2,0,1,0,0,14,1,3,0,0,0,0,0,1,1,0,1,0,0,0,3,0,2,3,4,4,0,0,7,2,21,7
2025-05-27 17:00:00,16,62,14,6,4,8,4,4,2,5,1,3,4,4,6,3,7,4,2,8,5,1,1,2,2,4,1,0,2,10,2,4,4,3,8,3,1,4,0,2,4,1,2,2,1,6,1,2,3,0,3,3,1,1,0,1,2,10,0,3,2,1,1,3,2,5,6,0,1,1,1,0,8,1,0,7,6,6,0,0,18,3,39,9
2025-05-27 18:00:00,7,17,16,12,5,10,6,3,1,7,3,4,8,8,5,6,4,11,6,6,5,8,1,8,5,6,6,0,3,9,4,4,15,3,2,6,1,10,2,1,1,0,2,1,2,5,1,8,0,0,2,1,7,3,1,0,2,13,5,4,1,3,0,0,1,3,9,1,0,0,1,1,3,2,3,11,2,7,0,0,2,1,23,9
